year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2012,7,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",4955.0,952.0,226.24,39.45,184.73,5.15,496.43,5.0,5.0,47753.0,12589.0,2650.0,5678.0,110.0,26726.0
2006,6,MQ,American Eagle Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",60.0,18.0,3.08,0.34,9.0,0.0,5.58,1.0,0.0,899.0,183.0,28.0,399.0,0.0,289.0
2021,8,F9,Frontier Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",23.0,7.0,3.7,0.0,1.36,0.0,1.94,0.0,0.0,495.0,181.0,0.0,63.0,0.0,251.0
2012,7,OO,SkyWest Airlines Inc.,BIL,"Billings, MT: Billings Logan International",199.0,19.0,9.95,0.0,2.12,0.0,6.93,0.0,0.0,1180.0,630.0,0.0,81.0,0.0,469.0
2008,4,9E,Pinnacle Airlines Inc.,LAN,"Lansing, MI: Capital Region International",58.0,5.0,2.61,0.0,1.39,0.0,1.0,0.0,0.0,171.0,62.0,0.0,24.0,0.0,85.0
2018,10,F9,Frontier Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",22.0,9.0,5.13,0.0,1.87,0.0,2.0,1.0,0.0,718.0,146.0,0.0,99.0,0.0,473.0
2006,1,NW,Northwest Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",98.0,24.0,11.56,0.0,11.71,0.0,0.73,3.0,0.0,895.0,459.0,0.0,360.0,0.0,76.0
2005,4,EV,Atlantic Southeast Airlines,LAS,"Las Vegas, NV: McCarran International",90.0,20.0,10.54,0.0,5.74,0.0,3.72,1.0,0.0,938.0,643.0,0.0,147.0,0.0,148.0
2004,11,EV,Atlantic Southeast Airlines,SAV,"Savannah, GA: Savannah/Hilton Head International",58.0,12.0,3.75,5.6,0.65,0.0,2.0,3.0,0.0,659.0,173.0,286.0,60.0,0.0,140.0
2006,3,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",93.0,14.0,5.14,0.89,3.85,0.0,4.11,0.0,0.0,429.0,133.0,75.0,78.0,0.0,143.0
